"Group","Node","Degree","Betweenness","Closeness","Eigenvector","Modularity","Zi","Pi","Role"
"MS","OTU_1828",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_183",52,0,0.0192307692307692,4.22696306405359e-16,3,0,0,"Peripheral"
"MS","OTU_1832",34,0,0.0294117647058824,3.34750001802031e-16,4,0,0,"Peripheral"
"MS","OTU_1843",26,0,0.0384615384615385,1.98000181534535e-16,5,0,0,"Peripheral"
"MS","OTU_185",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1856",26,0,0.0384615384615385,1.91994976653698e-16,5,0,0,"Peripheral"
"MS","OTU_1861",22,0,0.0454545454545455,1.09886242058837e-16,6,0,0,"Peripheral"
"MS","OTU_1863",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_1873",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1884",52,0,0.0192307692307692,5.29200337238005e-16,3,0,0,"Peripheral"
"MS","OTU_1886",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_1890",53,0,0.0188679245283019,1.11763652441373e-17,2,0,0,"Peripheral"
"MS","OTU_1892",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_1907",22,0,0.0454545454545455,1.30309559754875e-16,6,0,0,"Peripheral"
"MS","OTU_191",22,0,0.0454545454545455,2.19604498515377e-16,6,0,0,"Peripheral"
"MS","OTU_1912",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_1916",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_1917",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_1918",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_1925",34,0,0.0294117647058824,3.15663878908529e-16,4,0,0,"Peripheral"
"MS","OTU_1935",22,0,0.0454545454545455,2.10342955349157e-16,6,0,0,"Peripheral"
"MS","OTU_1951",26,0,0.0384615384615385,1.32785008991134e-16,5,0,0,"Peripheral"
"MS","OTU_1971",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_1976",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_198",26,0,0.0384615384615385,1.79665574654479e-16,5,0,0,"Peripheral"
"MS","OTU_1995",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_20",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2012",26,0,0.0384615384615385,2.16907109917112e-16,5,0,0,"Peripheral"
"MS","OTU_2029",52,0,0.0192307692307692,5.11616228367016e-16,3,0,0,"Peripheral"
"MS","OTU_2031",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2036",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_2040",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2053",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_2055",26,0,0.0384615384615385,1.37794215092066e-16,5,0,0,"Peripheral"
"MS","OTU_2060",26,0,0.0384615384615385,2.36270895261444e-16,5,0,0,"Peripheral"
"MS","OTU_2061",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2075",52,0,0.0192307692307692,4.60888546636357e-16,3,0,0,"Peripheral"
"MS","OTU_2081",34,0,0.0294117647058824,3.80614885586053e-16,4,0,0,"Peripheral"
"MS","OTU_2093",34,0,0.0294117647058824,3.67884257733046e-16,4,0,0,"Peripheral"
"MS","OTU_2095",22,0,0.0454545454545455,1.95507137135918e-16,6,0,0,"Peripheral"
"MS","OTU_210",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2103",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2104",34,0,0.0294117647058824,3.65763854769517e-16,4,0,0,"Peripheral"
"MS","OTU_2106",34,0,0.0294117647058824,3.89690278255147e-16,4,0,0,"Peripheral"
"MS","OTU_2122",34,0,0.0294117647058824,2.89130543531098e-16,4,0,0,"Peripheral"
"MS","OTU_2133",52,0,0.0192307692307692,4.55503788963702e-16,3,0,0,"Peripheral"
"MS","OTU_214",52,0,0.0192307692307692,5.20107184625005e-16,3,0,0,"Peripheral"
"MS","OTU_2145",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_215",53,0,0.0188679245283019,1.54088480649911e-17,2,0,0,"Peripheral"
"MS","OTU_2172",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2179",52,0,0.0192307692307692,4.57674343045801e-16,3,0,0,"Peripheral"
"MS","OTU_2180",52,0,0.0192307692307692,3.69068010667428e-16,3,0,0,"Peripheral"
"MS","OTU_2185",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2198",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_2207",52,0,0.0192307692307692,3.51010089824131e-16,3,0,0,"Peripheral"
"MS","OTU_221",26,0,0.0384615384615385,1.26912850825847e-16,5,0,0,"Peripheral"
"MS","OTU_2214",34,0,0.0294117647058824,4.12159305314653e-16,4,0,0,"Peripheral"
"MS","OTU_2215",34,0,0.0294117647058824,2.8167496008254e-16,4,0,0,"Peripheral"
"MS","OTU_2216",52,0,0.0192307692307692,3.54515421926183e-16,3,0,0,"Peripheral"
"MS","OTU_2230",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_225",52,0,0.0192307692307692,2.57828498063363e-16,3,0,0,"Peripheral"
"MS","OTU_2255",34,0,0.0294117647058824,3.68079000921361e-16,4,0,0,"Peripheral"
"MS","OTU_2257",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_2274",52,0,0.0192307692307692,4.26414974066134e-16,3,0,0,"Peripheral"
"MS","OTU_2275",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_228",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2280",26,0,0.0384615384615385,1.52453003557848e-16,5,0,0,"Peripheral"
"MS","OTU_2291",52,0,0.0192307692307692,4.45425771552197e-16,3,0,0,"Peripheral"
"MS","OTU_2293",26,0,0.0384615384615385,1.15586295686656e-16,5,0,0,"Peripheral"
"MS","OTU_2294",52,0,0.0192307692307692,5.14941753801123e-16,3,0,0,"Peripheral"
"MS","OTU_2299",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_231",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_2313",22,0,0.0454545454545455,9.26798414232779e-17,6,0,0,"Peripheral"
"MS","OTU_2324",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_2330",34,0,0.0294117647058824,3.71711274027966e-16,4,0,0,"Peripheral"
"MS","OTU_2335",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_234",34,0,0.0294117647058824,3.22892862327104e-16,4,0,0,"Peripheral"
"MS","OTU_2344",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2348",34,0,0.0294117647058824,2.80589158647126e-16,4,0,0,"Peripheral"
"MS","OTU_2354",34,0,0.0294117647058824,3.29801172532893e-16,4,0,0,"Peripheral"
"MS","OTU_236",34,0,0.0294117647058824,3.62183416109588e-16,4,0,0,"Peripheral"
"MS","OTU_2375",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_2380",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_2388",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2393",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_2404",34,0,0.0294117647058824,2.88437657492919e-16,4,0,0,"Peripheral"
"MS","OTU_2408",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_2416",52,0,0.0192307692307692,4.12052985352086e-16,3,0,0,"Peripheral"
"MS","OTU_242",52,0,0.0192307692307692,4.01604298151298e-16,3,0,0,"Peripheral"
"MS","OTU_2421",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_2435",52,0,0.0192307692307692,5.57538756908473e-16,3,0,0,"Peripheral"
"MS","OTU_2437",52,0,0.0192307692307692,3.93129374193514e-16,3,0,0,"Peripheral"
"MS","OTU_2438",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_2439",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_2448",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_2452",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2490",34,0,0.0294117647058824,3.43880456090762e-16,4,0,0,"Peripheral"
"MS","OTU_2496",34,0,0.0294117647058824,2.81388013544953e-16,4,0,0,"Peripheral"
"MS","OTU_2497",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2502",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2512",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_2515",52,0,0.0192307692307692,3.46082582156621e-16,3,0,0,"Peripheral"
"MS","OTU_254",22,0,0.0454545454545455,1.71683147211319e-16,6,0,0,"Peripheral"
"MS","OTU_2543",26,0,0.0384615384615385,2.11833173625237e-16,5,0,0,"Peripheral"
"MS","OTU_2548",26,0,0.0384615384615385,1.42579141932993e-16,5,0,0,"Peripheral"
"MS","OTU_2552",52,0,0.0192307692307692,5.98618506005965e-16,3,0,0,"Peripheral"
"MS","OTU_2560",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_2564",34,0,0.0294117647058824,3.42149703931129e-16,4,0,0,"Peripheral"
"MS","OTU_2565",26,0,0.0384615384615385,1.78752658662219e-16,5,0,0,"Peripheral"
"MS","OTU_2595",34,0,0.0294117647058824,3.52223895921636e-16,4,0,0,"Peripheral"
"MS","OTU_2601",34,0,0.0294117647058824,3.13647683568703e-16,4,0,0,"Peripheral"
"MS","OTU_261",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_2618",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_2619",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_262",52,0,0.0192307692307692,5.85321735851123e-16,3,0,0,"Peripheral"
"MS","OTU_27",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_275",26,0,0.0384615384615385,1.24435021981532e-16,5,0,0,"Peripheral"
"MS","OTU_278",34,0,0.0294117647058824,3.41551519526128e-16,4,0,0,"Peripheral"
"MS","OTU_295",22,0,0.0454545454545455,1.42846418931104e-16,6,0,0,"Peripheral"
"MS","OTU_306",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_308",52,0,0.0192307692307692,4.94099449776729e-16,3,0,0,"Peripheral"
"MS","OTU_339",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_371",52,0,0.0192307692307692,5.76924915257743e-16,3,0,0,"Peripheral"
"MS","OTU_416",26,0,0.0384615384615385,1.27387988664948e-16,5,0,0,"Peripheral"
"MS","OTU_420",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_448",52,0,0.0192307692307692,4.63013992470778e-16,3,0,0,"Peripheral"
"MS","OTU_461",26,0,0.0384615384615385,7.74950691393547e-17,5,0,0,"Peripheral"
"MS","OTU_462",26,0,0.0384615384615385,1.8072591271486e-16,5,0,0,"Peripheral"
"MS","OTU_473",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_48",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_482",22,0,0.0454545454545455,1.71450358901855e-16,6,0,0,"Peripheral"
"MS","OTU_486",26,0,0.0384615384615385,1.52632882288078e-16,5,0,0,"Peripheral"
"MS","OTU_503",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_517",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_521",53,0,0.0188679245283019,1.52560989391071e-17,2,0,0,"Peripheral"
"MS","OTU_524",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_527",52,0,0.0192307692307692,5.53195414601384e-16,3,0,0,"Peripheral"
"MS","OTU_530",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_548",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_549",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_550",22,0,0.0454545454545455,1.93734775115187e-16,6,0,0,"Peripheral"
"MS","OTU_556",22,0,0.0454545454545455,1.21272412061823e-16,6,0,0,"Peripheral"
"MS","OTU_568",52,0,0.0192307692307692,3.99796229684584e-16,3,0,0,"Peripheral"
"MS","OTU_571",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_572",52,0,0.0192307692307692,5.22349474346584e-16,3,0,0,"Peripheral"
"MS","OTU_573",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_574",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_575",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_578",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_58",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_580",52,0,0.0192307692307692,5.69345078431275e-16,3,0,0,"Peripheral"
"MS","OTU_583",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_59",22,0,0.0454545454545455,1.93648430584828e-16,6,0,0,"Peripheral"
"MS","OTU_596",26,0,0.0384615384615385,1.57055669022882e-16,5,0,0,"Peripheral"
"MS","OTU_597",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_6",52,0,0.0192307692307692,4.73881448288973e-16,3,0,0,"Peripheral"
"MS","OTU_615",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_630",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_635",22,0,0.0454545454545455,2.71163433589007e-16,6,0,0,"Peripheral"
"MS","OTU_67",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_678",22,0,0.0454545454545455,1.65849221420294e-16,6,0,0,"Peripheral"
"MS","OTU_686",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_694",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_7",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_706",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_717",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_722",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_726",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_737",22,0,0.0454545454545455,2.06708244653242e-16,6,0,0,"Peripheral"
"MS","OTU_753",26,0,0.0384615384615385,8.86200959532114e-17,5,0,0,"Peripheral"
"MS","OTU_758",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_760",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_78",34,0,0.0294117647058824,3.52978383617166e-16,4,0,0,"Peripheral"
"MS","OTU_781",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_792",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_794",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_80",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_800",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_806",53,0,0.0188679245283019,5.60721538251218e-17,2,0,0,"Peripheral"
"MS","OTU_807",22,0,0.0454545454545455,1.91532062867462e-16,6,0,0,"Peripheral"
"MS","OTU_820",52,0,0.0192307692307692,4.02784202122028e-16,3,0,0,"Peripheral"
"MS","OTU_822",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_825",52,0,0.0192307692307692,5.37938697072991e-16,3,0,0,"Peripheral"
"MS","OTU_83",53,0,0.0188679245283019,0,2,0,0,"Peripheral"
"MS","OTU_851",52,0,0.0192307692307692,3.94521662929709e-16,3,0,0,"Peripheral"
"MS","OTU_86",53,0,0.0188679245283019,1.48537671403833e-17,2,0,0,"Peripheral"
"MS","OTU_864",52,0,0.0192307692307692,3.68644024811141e-16,3,0,0,"Peripheral"
"MS","OTU_881",34,0,0.0294117647058824,3.63933431142821e-16,4,0,0,"Peripheral"
"MS","OTU_9",26,0,0.0384615384615385,1.80574446951665e-16,5,0,0,"Peripheral"
"MS","OTU_913",34,0,0.0294117647058824,3.26950262664085e-16,4,0,0,"Peripheral"
"MS","OTU_949",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_959",52,0,0.0192307692307692,4.40283823038937e-16,3,0,0,"Peripheral"
"MS","OTU_965",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_976",52,0,0.0192307692307692,5.02898281755989e-16,3,0,0,"Peripheral"
"MS","OTU_977",52,0,0.0192307692307692,4.97203076902934e-16,3,0,0,"Peripheral"
"MS","OTU_979",52,0,0.0192307692307692,3.89008501426177e-16,3,0,0,"Peripheral"
"MS","OTU_98",52,0,0.0192307692307692,4.98342827524811e-16,3,0,0,"Peripheral"
"MS","OTU_986",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
"MS","OTU_991",72,0,0.0138888888888889,0.999999999999999,1,0,0,"Peripheral"
"MS","OTU_997",72,0,0.0138888888888889,1,1,0,0,"Peripheral"
